epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.37046006321907043,1.3135796785354614,0.41747573018074036,1.069084644317627
1,0.3874092102050781,1.3646435737609863,0.5339806079864502,1.060410499572754
2,0.33898305892944336,1.3511147499084473,0.5048543810844421,1.0432878732681274
3,0.34140434861183167,1.357805848121643,0.3883495032787323,1.0450798273086548
4,0.35351088643074036,1.3265304565429688,0.43689319491386414,1.0312111377716064
5,0.37288135290145874,1.2942521572113037,0.4563106894493103,1.0321829319000244
6,0.35351088643074036,1.3470345735549927,0.4757281541824341,1.022875428199768
7,0.36561742424964905,1.3277238607406616,0.446601927280426,1.0240378379821777
8,0.34866827726364136,1.35545814037323,0.3980582654476166,1.0224717855453491
9,0.36803874373435974,1.298452615737915,0.41747573018074036,1.023680567741394
10,0.35108959674835205,1.3019185066223145,0.41747573018074036,1.025704264640808
11,0.36319613456726074,1.3038885593414307,0.4660194218158722,1.0258839130401611
12,0.36077481508255005,1.2792259454727173,0.3883495032787323,1.036196231842041
13,0.34866827726364136,1.3671108484268188,0.48543688654899597,1.0274580717086792
14,0.36077481508255005,1.3174716234207153,0.42718446254730225,1.0430299043655396
15,0.37530267238616943,1.2609634399414062,0.5048543810844421,1.0333675146102905
16,0.3922518193721771,1.2475590705871582,0.4660194218158722,1.0413373708724976
17,0.38014528155326843,1.2708123922348022,0.3883495032787323,1.0588828325271606
18,0.3922518193721771,1.1990870237350464,0.43689319491386414,1.0412406921386719
19,0.34624698758125305,1.2934577465057373,0.40776699781417847,1.057348608970642
20,0.33656173944473267,1.2607876062393188,0.3203883469104767,1.0656360387802124
21,0.37046006321907043,1.277443766593933,0.35922330617904663,1.0642623901367188
22,0.38256657123565674,1.2324527502059937,0.3009708821773529,1.0835710763931274
23,0.33898305892944336,1.2832489013671875,0.28155338764190674,1.1092808246612549
24,0.36561742424964905,1.2634165287017822,0.3009708821773529,1.1043095588684082
25,0.4043583571910858,1.2295552492141724,0.291262149810791,1.1041219234466553
26,0.36561742424964905,1.2393066883087158,0.3106796145439148,1.0961837768554688
27,0.38014528155326843,1.261825442314148,0.3009708821773529,1.103392243385315
28,0.35108959674835205,1.2550276517868042,0.223300963640213,1.1250579357147217
29,0.3922518193721771,1.2769999504089355,0.26213592290878296,1.1280452013015747
30,0.38014528155326843,1.1991665363311768,0.20388349890708923,1.1530312299728394
31,0.33656173944473267,1.259248971939087,0.24271844327449799,1.1597785949707031
32,0.34382566809654236,1.2380403280258179,0.18446601927280426,1.157818078994751
33,0.3922518193721771,1.2428113222122192,0.223300963640213,1.138429045677185
34,0.3922518193721771,1.2784273624420166,0.20388349890708923,1.1481465101242065
35,0.35835352540016174,1.2318432331085205,0.3689320385456085,1.0823678970336914
36,0.3874092102050781,1.2270210981369019,0.20388349890708923,1.138722538948059
37,0.4406779706478119,1.1611968278884888,0.3689320385456085,1.0729234218597412
38,0.3995157480239868,1.2380181550979614,0.33980581164360046,1.0959863662719727
39,0.38014528155326843,1.1950428485870361,0.3203883469104767,1.1663011312484741
40,0.38983049988746643,1.2237114906311035,0.2330097109079361,1.1611757278442383
41,0.4164648950099945,1.2218382358551025,0.33980581164360046,1.0885099172592163
42,0.33171913027763367,1.2687550783157349,0.3689320385456085,1.0887712240219116
43,0.35593220591545105,1.2565981149673462,0.3203883469104767,1.1006804704666138
44,0.38256657123565674,1.1704787015914917,0.3106796145439148,1.0914863348007202
45,0.4140435755252838,1.1902729272842407,0.3009708821773529,1.0883573293685913
46,0.4334140419960022,1.1722543239593506,0.33980581164360046,1.0956504344940186
47,0.37530267238616943,1.211707592010498,0.3106796145439148,1.125288724899292
48,0.38014528155326843,1.2068936824798584,0.3106796145439148,1.10065758228302
49,0.35108959674835205,1.2600773572921753,0.2330097109079361,1.1249010562896729
